rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,RxMAC,SeqNum,GpsLon,GpsLat,CamLon,CamLat,Timestamp
1608501123945558071,,64,,1549879527,427205315,'',"""4c",66,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527427
1608501124145932912,,65,,1549879527,465561779,'',"""4c",67,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527465
1608501124379144906,,66,,1549879527,478686000,'',"""4c",68,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527478
1608501124612206935,,67,,1549879527,498695672,'',"""4c",69,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527498
1608501124812093973,,68,,1549879527,545067322,'',"""4c",70,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527545
1608501125012177944,,69,,1549879527,584618371,'',"""4c",71,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527584
1608501125212121963,,70,,1549879527,615473252,'',"""4c",72,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527615
1608501125412338018,,71,,1549879527,643783029,'',"""4c",73,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527643
1608501125612461090,,72,,1549879527,680020762,'',"""4c",74,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527680
1608501125812129974,,73,,1549879527,704512081,'',"""4c",75,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527704
1608501126012093067,,74,,1549879527,738977938,'',"""4c",76,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527738
1608501126245486974,,75,,1549879527,729311484,'',"""4c",77,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527729
1608501126445504903,,76,,1549879527,787940192,'',"""4c",78,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527787
1608501126678826093,,77,,1549879527,801759038,'',"""4c",79,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527801
1608501126912070989,,78,,1549879527,829199959,'',"""4c",80,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527829
1608501127145469903,,79,,1549879527,867615582,'',"""4c",81,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527867
1608501127345690965,,80,,1549879527,916989782,'',"""4c",82,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527916
1608501127578838109,,81,,1549879527,918015142,'',"""4c",83,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527918
1608501127812098979,,82,,1549879527,951899493,'',"""4c",84,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527951
1608501128045474052,,83,,1549879527,972820542,'',"""4c",85,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879527972
1608501128278595924,,84,,1549879528,11359254,'',"""4c",86,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528011
1608501128479407072,,85,,1549879528,56240671,'',"""4c",87,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528056
1608501128712225914,,86,,1549879528,63739775,'',"""4c",88,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528063
1608501128945389986,,87,,1549879528,100123847,'',"""4c",89,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528100
1608501129145505905,,88,,1549879528,154961784,'',"""4c",90,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528154
1608501129378839015,,89,,1549879528,153065486,'',"""4c",91,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528153
1608501129612164020,,90,,1549879528,175680567,'',"""4c",92,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528175
1608501129812206983,,91,,1549879528,233726515,'',"""4c",93,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528233
1608501130045547962,,92,,1549879528,233241789,'',"""4c",94,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528233
1608501130278834104,,93,,1549879528,274298675,'',"""4c",95,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528274
1608501130478863954,,94,,1549879528,320661212,'',"""4c",96,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528320
1608501130712368965,,95,,1549879528,339847042,'',"""4c",97,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528339
1608501130945518970,,96,,1549879528,368091645,'',"""4c",98,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528368
1608501131145499944,,97,,1549879528,423326819,'',"""4c",99,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528423
1608501131345504045,,98,,1549879528,458573025,'',"""4c",100,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528458
1608501131578933954,,99,,1549879528,465957974,'',"""4c",101,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528465
1608501131778873920,,100,,1549879528,503586293,'',"""4c",102,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528503
1608501132012177944,,101,,1549879528,514764813,'',"""4c",103,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528514
1608501132245429992,,102,,1549879528,544222359,'',"""4c",104,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528544
1608501132445506095,,103,,1549879528,579086611,'',"""4c",105,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528579
1608501132645447015,,104,,1549879528,623524593,'',"""4c",106,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528623
1608501132879348993,,105,,1549879528,620123917,'',"""4c",107,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528620
1608501133112390041,,106,,1549879528,659529087,'',"""4c",108,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528659
1608501133312340974,,107,,1549879528,702825953,'',"""4c",109,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528702
1608501133512166976,,108,,1549879528,729335990,'',"""4c",110,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528729
1608501133712476015,,109,,1549879528,741212651,'',"""4c",111,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528741
1608501133945594072,,110,,1549879528,765038904,'',"""4c",112,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528765
1608501134145509004,,111,,1549879528,801648225,'',"""4c",113,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528801
1608501134379034042,,112,,1549879528,809921897,'',"""4c",114,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528809
1608501134579221010,,113,,1549879528,874121699,'',"""4c",115,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528874
1608501134812043905,,114,,1549879528,872122418,'',"""4c",116,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528872
1608501135012181043,,115,,1549879528,934427220,'',"""4c",117,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528934
1608501135245505094,,116,,1549879528,941278332,'',"""4c",118,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528941
1608501135478835105,,117,,1549879528,978034785,'',"""4c",119,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528978
1608501135712244987,,118,,1549879528,987080706,'',"""4c",120,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879528987
1608501135945523023,,119,,1549879529,16684878,'',"""4c",121,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529016
1608501136145507097,,120,,1549879529,87273527,'',"""4c",122,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529087
1608501136345427989,,121,,1549879529,106810464,'',"""4c",123,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529106
1608501136578810930,,122,,1549879529,102659216,'',"""4c",124,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529102
1608501136812131881,,123,,1549879529,145573526,'',"""4c",125,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529145
1608501137045516014,,124,,1549879529,154761058,'',"""4c",126,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529154
1608501137278822898,,125,,1549879529,173992435,'',"""4c",127,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529173
1608501137478980064,,126,,1549879529,225845891,'',"""4c",128,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529225
1608501137712301969,,127,,1549879529,229930516,'',"""4c",129,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529229
1608501137945944070,,128,,1549879529,261615717,'',"""4c",130,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529261
1608501138145617961,,129,,1549879529,316262730,'',"""4c",131,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529316
1608501138378973007,,130,,1549879529,330131903,'',"""4c",132,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529330
1608501138578871011,,131,,1549879529,391446858,'',"""4c",133,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529391
1608501138778656959,,132,,1549879529,452881995,'',"""4c",134,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529452
1608501139012310981,,133,,1549879529,502910961,'',"""4c",135,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529502
1608501139245558977,,134,,1549879529,547603082,'',"""4c",136,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529547
1608501139445416927,,135,,1549879529,606568005,'',"""4c",137,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529606
1608501139645514965,,136,,1549879529,650404629,'',"""4c",138,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529650
1608501139878890991,,137,,1549879529,687679282,'',"""4c",139,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529687
1608501140078927993,,138,,1549879529,753014914,'',"""4c",140,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529753
1608501140312047004,,139,,1549879529,771059085,'',"""4c",141,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529771
1608501140512125968,,140,,1549879529,831039005,'',"""4c",142,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529831
1608501140712204933,,141,,1549879529,865575939,'',"""4c",143,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529865
1608501140945441007,,142,,1549879529,878692200,'',"""4c",144,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529878
1608501141178842067,,143,,1549879529,927652696,'',"""4c",145,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879529927
1608501141378771066,,144,,1549879530,1558691,'',"""4c",146,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530001
1608501141612199068,,145,,1549879530,13046064,'',"""4c",147,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530013
1608501141812136888,,146,,1549879530,74605403,'',"""4c",148,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530074
1608501142012130975,,147,,1549879530,126100864,'',"""4c",149,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530126
1608501142245631933,,148,,1549879530,142974609,'',"""4c",150,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530142
1608501142478847026,,149,,1549879530,185450128,'',"""4c",151,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530185
1608501142678813934,,150,,1549879530,249607668,'',"""4c",152,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530249
1608501142878854990,,151,,1549879530,291454335,'',"""4c",153,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530291
1608501143079049110,,152,,1549879530,331396629,'',"""4c",154,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530331
1608501143278799057,,153,,1549879530,363076177,'',"""4c",155,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530363
1608501143478820085,,154,,1549879530,388386430,'',"""4c",156,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530388
1608501143678775072,,155,,1549879530,413187513,'',"""4c",157,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530413
1608501143878833055,,156,,1549879530,446186787,'',"""4c",158,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530446
1608501144112132072,,157,,1549879530,453310352,'',"""4c",159,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530453
1608501144345529079,,158,,1549879530,481269936,'',"""4c",160,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530481
1608501144545854091,,159,,1549879530,551186916,'',"""4c",161,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530551
1608501144778889894,,160,,1549879530,557878494,'',"""4c",162,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530557
1608501145012315034,,161,,1549879530,585519263,'',"""4c",163,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530585
1608501145245662927,,162,,1549879530,603725915,'',"""4c",164,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530603
1608501145478996992,,163,,1549879530,632971324,'',"""4c",165,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530632
1608501145712100028,,164,,1549879530,651631965,'',"""4c",166,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530651
1608501145912074089,,165,,1549879530,686278242,'',"""4c",167,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530686
1608501146112400054,,166,,1549879530,704439604,'',"""4c",168,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530704
1608501146312125921,,167,,1549879530,747251965,'',"""4c",169,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530747
1608501146545500993,,168,,1549879530,737866208,'',"""4c",170,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530737
1608501146745495080,,169,,1549879530,788247790,'',"""4c",171,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530788
1608501146945466995,,170,,1549879530,811463418,'',"""4c",172,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530811
1608501147178848028,,171,,1549879530,810678101,'',"""4c",173,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530810
1608501147412126064,,172,,1549879530,833198783,'',"""4c",174,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530833
1608501147645628929,,173,,1549879530,839529220,'',"""4c",175,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530839
1608501147845452070,,174,,1549879530,889951512,'',"""4c",176,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530889
1608501148078803062,,175,,1549879530,893297380,'',"""4c",177,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530893
1608501148278852939,,176,,1549879530,938949135,'',"""4c",178,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530938
1608501148478878021,,177,,1549879530,955313937,'',"""4c",179,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530955
1608501148678966999,,178,,1549879530,963436790,'',"""4c",180,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530963
1608501148912204980,,179,,1549879530,970375609,'',"""4c",181,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879530970
1608501149112169027,,180,,1549879531,6706748,'',"""4c",182,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531006
1608501149312088012,,181,,1549879531,29308408,'',"""4c",183,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531029
1608501149545650005,,182,,1549879531,24386441,'',"""4c",184,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531024
1608501149745505094,,183,,1549879531,61982613,'',"""4c",185,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531061
1608501149978809118,,184,,1549879531,72888537,'',"""4c",186,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531072
1608501150179411888,,185,,1549879531,118505313,'',"""4c",187,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531118
1608501150412199974,,186,,1549879531,120665734,'',"""4c",188,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531120
1608501150645558118,,187,,1549879531,142002202,'',"""4c",189,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531142
1608501150845515012,,188,,1549879531,166171886,'',"""4c",190,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531166
1608501151079301118,,189,,1549879531,173333286,'',"""4c",191,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531173
1608501151312189102,,190,,1549879531,203247578,'',"""4c",192,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531203
1608501151545499086,,191,,1549879531,218953447,'',"""4c",193,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531218
1608501151778837919,,192,,1549879531,231447314,'',"""4c",194,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531231
1608501151978908061,,193,,1549879531,268871777,'',"""4c",195,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531268
1608501152212193965,,194,,1549879531,286552658,'',"""4c",196,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531286
1608501152412033081,,195,,1549879531,318952879,'',"""4c",197,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531318
1608501152612210035,,196,,1549879531,342901242,'',"""4c",198,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531342
1608501152812133073,,197,,1549879531,352405771,'',"""4c",199,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531352
1608501153045741081,,198,,1549879531,351821696,'',"""4c",200,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531351
1608501153279146909,,199,,1549879531,375540351,'',"""4c",201,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531375
1608501153512151956,,200,,1549879531,409618815,'',"""4c",202,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531409
1608501153745506048,,201,,1549879531,433062207,'',"""4c",203,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531433
1608501153978801965,,202,,1549879531,442229106,'',"""4c",204,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531442
1608501154178941011,,203,,1549879531,485149101,'',"""4c",205,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531485
1608501154378824949,,204,,1549879531,497595852,'',"""4c",206,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531497
1608501154612160921,,205,,1549879531,499524433,'',"""4c",207,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531499
1608501154812180995,,206,,1549879531,543113058,'',"""4c",208,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531543
1608501155045558929,,207,,1549879531,564040156,'',"""4c",209,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531564
1608501155245560884,,208,,1549879531,586745268,'',"""4c",210,-2.60252594948,51.4558143616,-2.60252594948,51.4558143616,1549879531586
