rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,computation_status,header,seq,stamp,secs,nsecs,frame_id,batch_size,t_op,app_flo,execution_time,required_flops,machine_availabel_flops,cav_vehicle_model_out,header,seq,stamp,secs,nsecs,frame_id,vehicle_states,x_1,x_2,x_3,x_4,x_5,x_6,x_7,vehicle_control_signals,u,w,pose,position,x,y,z,orientation,x,y,z,w,fuel_cost
6554930565,,32,,6,768672069,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.577721,1000000.0,490509860.0,,,26,,6,553917151,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
6769882013,,33,,6,991008775,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.577721,1000000.0,490509860.0,,,27,,6,768827699,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
6992143493,,34,,7,185040358,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.577721,1000000.0,490509860.0,,,28,,6,990935945,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7186387480,,35,,7,382096400,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.577721,1000000.0,490509860.0,,,29,,7,185205801,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7383276984,,36,,7,523187135,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.577721,1000000.0,490509860.0,,,30,,7,382158664,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7524442486,,37,,7,697385023,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.584763,1000000.0,480474709.0,,,31,,7,522985195,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7698438087,,38,,7,887677135,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.584763,1000000.0,480474709.0,,,32,,7,697360063,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7889020741,,39,,8,103820890,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.584763,1000000.0,480474709.0,,,33,,7,887820699,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
8105128326,,40,,8,295236101,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.599114,1000000.0,461580358.0,,,34,,8,104082841,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
8455223051,,41,,8,631187944,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.599114,1000000.0,461580358.0,,,36,,8,454142744,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
8632090849,,42,,8,812643616,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.599114,1000000.0,461580358.0,,,37,,8,631133393,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
8813871845,,43,,8,989925998,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.599114,1000000.0,461580358.0,,,38,,8,812900266,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
8991039436,,44,,9,142781495,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.605113,1000000.0,465753169.0,,,39,,8,989788271,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
9144041803,,45,,9,328502160,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.605113,1000000.0,465753169.0,,,40,,9,142812013,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
9329681126,,46,,9,518149097,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.605113,1000000.0,465753169.0,,,41,,9,328560498,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
9518149097,,47,,9,686538509,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.605113,1000000.0,465753169.0,,,42,,9,516919823,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
9859540342,,48,,10,15566771,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588298,1000000.0,477867563.0,,,44,,9,858522497,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
10016759141,,49,,10,180840751,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588298,1000000.0,477867563.0,,,45,,10,15638770,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
10182141640,,50,,10,372640068,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588298,1000000.0,477867563.0,,,46,,10,180855291,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
10373865694,,51,,10,569075827,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.592525,1000000.0,473117465.0,,,47,,10,372711913,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
10570327653,,52,,10,749290258,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.592525,1000000.0,473117465.0,,,49,,10,748083043,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
