rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,computation_status,header,seq,stamp,secs,nsecs,frame_id,batch_size,t_op,app_flo,execution_time,required_flops,machine_availabel_flops,vehicle_model_out,header,seq,stamp,secs,nsecs,frame_id,vehicle_states,x_1,x_2,x_3,x_4,x_5,x_6,x_7,vehicle_control_signals,u,w,pose,position,x,y,z,orientation,x,y,z,w,fuel_cost
6339617698,,27,,6,338787532,'',,,7,,0,0,'',10000.0,0.01,10000.0,0.593945,1000000.0,471118104.0,,,24,,6,149420753,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
6554930565,,28,,6,553965271,'',,,7,,0,0,'',10000.0,0.01,10000.0,0.593945,1000000.0,471118104.0,,,25,,6,338724204,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
6769882013,,29,,6,768747134,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.587062,1000000.0,469330429.0,,,27,,6,768966373,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
6992143493,,30,,6,768747134,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.587062,1000000.0,469330429.0,,,27,,6,768966373,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7186387480,,31,,6,991052048,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.587062,1000000.0,469330429.0,,,27,,6,768966373,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7383276984,,32,,7,185176700,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.587062,1000000.0,469330429.0,,,28,,6,990967382,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7524442486,,33,,7,382112785,'',,,8,,0,0,'',10000.0,0.01,10000.0,0.587062,1000000.0,469330429.0,,,29,,7,185359551,'',,0.300000011921,0.300000011921,0.0500000007451,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.300000011921,0.300000011921,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00999999977648
7698438087,,34,,7,698438087,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.594222,1000000.0,472864661.0,,,32,,7,697463761,'',,0.310722556844,0.300536578574,0.0500000007451,0.0536139990062,0.178054690361,0.0,0.0,,10.0,0.0,,,0.31072255969,0.300536572933,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.000379915765414
7889020741,,35,,7,887756440,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.594222,1000000.0,472864661.0,,,33,,7,887889382,'',,0.317849035017,0.300893193939,0.0500000007451,0.0713539260289,0.177399277687,0.0,0.0,,10.0,0.0,,,0.317849040031,0.300893187523,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.000505603242346
8105128326,,36,,8,103971074,'',,,9,,0,0,'',10000.0,0.01,10000.0,0.594222,1000000.0,472864661.0,,,33,,7,887889382,'',,0.317849035017,0.300893193939,0.0500000007451,0.0713539260289,0.177399277687,0.0,0.0,,10.0,0.0,,,0.317849040031,0.300893187523,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.000505603242346
8296496958,,37,,8,295106001,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.581616,1000000.0,484309580.0,,,34,,8,103877725,'',,0.326740769157,0.301338144845,0.0500000007451,0.0890285524379,0.176746249199,0.0,0.0,,10.0,0.0,,,0.326740771532,0.301338136196,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.000630818163477
8455223051,,38,,8,454464442,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.581616,1000000.0,484309580.0,,,35,,8,295382293,'',,0.337391256145,0.301871104649,0.0500000007451,0.106638114417,0.176095619798,0.0,0.0,,10.0,0.0,,,0.337391257286,0.301871091127,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00075556227668
8632090849,,39,,8,631033664,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.581616,1000000.0,484309580.0,,,37,,8,631214606,'',,0.363942625048,0.303199774162,0.0500000007451,0.141662988327,0.174801453948,0.0,0.0,,10.0,0.0,,,0.363942623138,0.303199768066,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00100364550175
8813871845,,40,,8,812793276,'',,,10,,0,0,'',10000.0,0.01,10000.0,0.581616,1000000.0,484309580.0,,,37,,8,631214606,'',,0.363942625048,0.303199774162,0.0500000007451,0.141662988327,0.174801453948,0.0,0.0,,10.0,0.0,,,0.363942623138,0.303199768066,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00100364550175
8991039436,,41,,8,989853865,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.594207,1000000.0,473884239.0,,,38,,8,812867571,'',,0.379830620379,0.303994830603,0.0500000007451,0.159078777096,0.1741579175,0.0,0.0,,10.0,0.0,,,0.379830628633,0.303994834423,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00112698815536
9329681126,,42,,9,328433298,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.594207,1000000.0,473884239.0,,,40,,9,142691447,'',,0.416799253571,0.30584481323,0.0500000007451,0.193718238433,0.172877892852,0.0,0.0,,10.0,0.0,,,0.416799247265,0.305844813585,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00137228433188
9518149097,,43,,9,516761216,'',,,11,,0,0,'',10000.0,0.01,10000.0,0.594207,1000000.0,473884239.0,,,41,,9,328446873,'',,0.437867122866,0.306899086088,0.0500000007451,0.210942375917,0.172241359949,0.0,0.0,,10.0,0.0,,,0.437867134809,0.306899100542,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00149424133623
9687489618,,44,,9,687489618,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588123,1000000.0,478078887.0,,,43,,9,686813696,'',,0.485138342422,0.309264621128,0.0500000007451,0.245200616376,0.170975297689,0.0,0.0,,10.0,0.0,,,0.485138356686,0.309264630079,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.0017367819739
9859540342,,45,,9,859540342,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588123,1000000.0,478078887.0,,,44,,9,858280754,'',,0.511329103825,0.310575259829,0.0500000007451,0.262235193208,0.17034573853,0.0,0.0,,10.0,0.0,,,0.511329114437,0.310575246811,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00185736924889
10016759141,,46,,10,16196696,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588123,1000000.0,478078887.0,,,44,,9,858280754,'',,0.511329103825,0.310575259829,0.0500000007451,0.262235193208,0.17034573853,0.0,0.0,,10.0,0.0,,,0.511329114437,0.310575246811,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00185736924889
10182141640,,47,,10,180872072,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588123,1000000.0,478078887.0,,,45,,10,15532455,'',,0.539214925602,0.311970700462,0.0500000007451,0.279207043603,0.169718489051,0.0,0.0,,10.0,0.0,,,0.539214909077,0.311970710754,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00197750338447
10373865694,,48,,10,372824428,'',,,12,,0,0,'',10000.0,0.01,10000.0,0.588123,1000000.0,478078887.0,,,46,,10,180929701,'',,0.570581028914,0.313540325,0.0500000007451,0.314053679032,0.348466277122,0.0,0.0,,20.0,0.0,,,0.570581018925,0.31354033947,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00339769080662
10570327653,,49,,10,570327653,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.62027,1000000.0,445465054.0,,,48,,10,569043638,'',,0.643702962613,0.317199490961,0.0500000007451,0.38336243383,0.345904439688,0.0,0.0,,20.0,0.0,,,0.643702983856,0.317199498415,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00414715303407
10749290258,,50,,10,914464545,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.62027,1000000.0,445465054.0,,,49,,10,748356228,'',,0.685433316245,0.31928775557,0.0500000007451,0.41782549075,0.344630479813,0.0,0.0,,20.0,0.0,,,0.685433328152,0.319287747145,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00451976489304
11083125832,,51,,11,83125832,'',,,13,,0,0,'',10000.0,0.01,10000.0,0.62027,1000000.0,445465054.0,,,51,,11,82066987,'',,0.779169308305,0.323978470637,0.0500000007451,0.48637125245,0.342096418142,0.0,0.0,,20.0,0.0,,,0.77916932106,0.323978483677,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00526077581364
11230181205,,52,,11,229667146,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.583765,1000000.0,484105602.0,,,51,,11,82066987,'',,0.779169308305,0.323978470637,0.0500000007451,0.48637125245,0.342096418142,0.0,0.0,,20.0,0.0,,,0.77916932106,0.323978483677,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00526077581364
11391560936,,53,,11,391560936,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.583765,1000000.0,484105602.0,,,53,,11,390489219,'',,0.886521765806,0.32935057014,0.0500000007451,0.554412952571,0.3395806849,0.0,0.0,,20.0,0.0,,,0.886521756649,0.329350560904,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00599620657991
11722132314,,54,,11,722132314,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.583765,1000000.0,484105602.0,,,55,,11,720882198,'',,1.00739056024,0.335399035748,0.0500000007451,0.621954244878,0.337083160877,0.0,0.0,,20.0,0.0,,,1.00739061832,0.335399031639,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00672609874623
11897443936,,55,,11,897443936,'',,,14,,0,0,'',10000.0,0.01,10000.0,0.583765,1000000.0,484105602.0,,,56,,11,896190843,'',,1.07286253243,0.338675358121,0.0500000007451,0.655538383627,0.335841208696,0.0,0.0,,20.0,0.0,,,1.07286250591,0.338675349951,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00708898052412
12067010133,,56,,12,65914174,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.600378,1000000.0,462685565.0,,,56,,11,896190843,'',,1.07286253243,0.338675358121,0.0500000007451,0.655538383627,0.335841208696,0.0,0.0,,20.0,0.0,,,1.07286250591,0.338675349951,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00708898052412
12261556416,,57,,12,260376745,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.600378,1000000.0,462685565.0,,,58,,12,260590458,'',,1.2138196186,0.345729093524,0.0500000007451,0.722335839768,0.333370804787,0.0,0.0,,20.0,0.0,,,1.21381962299,0.345729082823,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00781064345863
12446814071,,58,,12,445423882,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.600378,1000000.0,462685565.0,,,58,,12,260590458,'',,1.2138196186,0.345729093524,0.0500000007451,0.722335839768,0.333370804787,0.0,0.0,,20.0,0.0,,,1.21381962299,0.345729082823,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00781064345863
12621837414,,59,,12,621837414,'',,,15,,0,0,'',10000.0,0.01,10000.0,0.600378,1000000.0,462685565.0,,,60,,12,620882467,'',,1.3680458029,0.353446812268,0.0500000007451,0.788641852634,0.330918252468,0.0,0.0,,20.0,0.0,,,1.36804580688,0.353446811438,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00852687343577
12800226654,,60,,12,800226654,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.597934,1000000.0,462754080.0,,,61,,12,799159884,'',,1.4501043019,0.357553158776,0.0500000007451,0.821611738696,0.329698681831,0.0,0.0,,20.0,0.0,,,1.45010435581,0.35755315423,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00888296309497
13100001109,,61,,13,100001109,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.597934,1000000.0,462754080.0,,,63,,13,98954070,'',,1.62405141018,0.366257767063,0.0500000007451,0.887187397968,0.327272772789,0.0,0.0,,20.0,0.0,,,1.62405145168,0.366257756948,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00959111951332
13280887021,,62,,13,279090052,'',,,16,,0,0,'',10000.0,0.01,10000.0,0.597934,1000000.0,462754080.0,,,63,,13,98954070,'',,1.62405141018,0.366257767063,0.0500000007451,0.887187397968,0.327272772789,0.0,0.0,,20.0,0.0,,,1.62405145168,0.366257756948,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00959111951332
13442660876,,63,,13,441266120,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.594918,1000000.0,465687016.0,,,64,,13,279144814,'',,1.71591590867,0.370854811384,0.0500000007451,0.919794059286,0.326066374779,0.0,0.0,,20.0,0.0,,,1.71591591835,0.370854824781,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.00994319610445
13609990843,,64,,13,604645319,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.594918,1000000.0,465687016.0,,,65,,13,441443925,'',,1.81102496198,0.375614243878,0.0500000007451,0.952280524857,0.324864417315,0.0,0.0,,20.0,0.0,,,1.81102490425,0.375614255667,0.0,,0.0,0.0,0.0249973962871,0.999687516266,0.0102939445542
13885565988,,65,,13,885059421,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.594918,1000000.0,465687016.0,,,67,,13,749703246,'',,2.01092862646,0.3856248919,0.0500697470635,1.01689457345,0.322473585606,0.00185186520685,0.0100000007078,,20.0,0.0500000007451,,,2.01092863083,0.385624885559,0.0,,0.0,0.0,0.0250322578173,0.999686643938,0.0109914783734
14028139322,,66,,14,26701413,'',,,17,,0,0,'',10000.0,0.01,10000.0,0.594918,1000000.0,465687016.0,,,68,,13,884713363,'',,2.11569871375,0.390890199744,0.0502136483499,1.04902304459,0.321284651756,0.0037038102746,0.015000000596,,20.0,0.0500000007451,,,2.11569881439,0.390890210867,0.0,,0.0,0.0,0.0251041873253,0.999684840227,0.0113382737986
14181653437,,67,,14,180514699,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.588255,1000000.0,475066152.0,,,69,,14,26660876,'',,2.22366465281,0.396340208482,0.0504360979051,1.08103304255,0.320100098848,0.00555591518059,0.0200000014156,,20.0,0.0500000007451,,,2.22366476059,0.396340221167,0.0,,0.0,0.0,0.0252153762462,0.999682041852,0.0116837606728
14488966665,,68,,14,488057580,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.588255,1000000.0,475066152.0,,,71,,14,316292043,'',,2.44913438519,0.407835694675,0.0511340832254,1.14469931173,0.317743778229,0.00926092453301,0.0300000030547,,20.0,0.0500000007451,,,2.44913434982,0.407835692167,0.0,,0.0,0.0,0.0255642563843,0.999673180992,0.0123708331003
14684020153,,69,,14,682808967,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.588255,1000000.0,475066152.0,,,72,,14,488092239,'',,2.56661332326,0.413905148156,0.0516182961849,1.1763565396,0.316572040319,0.0111139891669,0.0350000038743,,20.0,0.0500000007451,,,2.56661343575,0.413905143738,0.0,,0.0,0.0,0.0258062831241,0.999666962419,0.012712428108
14840347093,,70,,14,839439519,'',,,18,,0,0,'',10000.0,0.01,10000.0,0.588255,1000000.0,475066152.0,,,73,,14,682788462,'',,2.68723862003,0.420207311138,0.0521984079404,1.2078970139,0.315404593945,0.0129675325006,0.0400000028312,,20.0,0.0500000007451,,,2.68723869324,0.420207321644,0.0,,0.0,0.0,0.0260962402633,0.99965943513,0.0130527350073
14995117531,,71,,14,994079758,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.594619,1000000.0,481881264.0,,,74,,14,839290746,'',,2.81099758883,0.426757638295,0.0528787061522,1.23932120251,0.314241349697,0.0148216364905,0.0450000017881,,20.0,0.0500000007451,,,2.81099748611,0.426757633686,0.0,,0.0,0.0,0.0264362735729,0.999650500645,0.0133917589681
15175236147,,72,,15,174193187,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.594619,1000000.0,481881264.0,,,75,,14,993925787,'',,2.93787752262,0.433572999886,0.0536634675298,1.27062946605,0.313082337379,0.0166763793677,0.0500000007451,,20.0,0.0500000007451,,,2.93787741661,0.433573007584,0.0,,0.0,0.0,0.0268285136306,0.999640050646,0.0137295050479
15368190709,,73,,15,368190709,'',,,19,,0,0,'',10000.0,0.01,10000.0,0.594619,1000000.0,481881264.0,,,77,,15,366974309,'',,3.2009501515,0.448074061981,0.0555633630339,1.33290000306,0.310776978731,0.0203881096095,0.0599999986589,,20.0,0.0500000007451,,,3.20095014572,0.448074072599,0.0,,0.0,0.0,0.0277781084753,0.999614113891,0.0144011817019
15591724405,,74,,15,590477778,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.612979,1000000.0,457483747.0,,,77,,15,366974309,'',,3.2009501515,0.448074061981,0.0555633630339,1.33290000306,0.310776978731,0.0203881096095,0.0599999986589,,20.0,0.0500000007451,,,3.20095014572,0.448074072599,0.0,,0.0,0.0,0.0277781084753,0.999614113891,0.0144011817019
15843867966,,75,,15,843065063,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.612979,1000000.0,457483747.0,,,78,,15,590464988,'',,3.33711738429,0.455801257522,0.0566869561023,1.36386310504,0.309630572796,0.0222452562302,0.0649999976158,,20.0,0.0500000007451,,,3.33711743355,0.45580124855,0.0,,0.0,0.0,0.0283396834016,0.999598350511,0.0147351222078
16068960779,,76,,16,67739100,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.612979,1000000.0,457483747.0,,,79,,15,842960741,'',,3.47635465542,0.463876563934,0.0579319191961,1.39471194492,0.308488339186,0.0241033639759,0.070000000298,,20.0,0.0500000007451,,,3.476354599,0.463876575232,0.0,,0.0,0.0,0.0289619089593,0.999580515931,0.0150678038525
16218126007,,77,,16,216909634,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.612979,1000000.0,457483747.0,,,80,,16,67931475,'',,3.6186487254,0.472324869847,0.0593024386231,1.42544699953,0.307350277901,0.0259625203907,0.0750000029802,,20.0,0.0500000007451,,,3.61864876747,0.472324877977,0.0,,0.0,0.0,0.02964687435,0.999560434812,0.0153992311438
16378007965,,78,,16,376743764,'',,,20,,0,0,'',10000.0,0.01,10000.0,0.612979,1000000.0,457483747.0,,,81,,16,216934332,'',,3.76398656305,0.481172712285,0.0608026852347,1.45606862352,0.306216359138,0.0278227962554,0.0800000056624,,20.0,0.0500000007451,,,3.76398658752,0.481172710657,0.0,,0.0,0.0,0.0303966606647,0.999537914749,0.0157294087782
16530243417,,79,,16,710841553,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.626967,1000000.0,437662619.0,,,84,,16,710729068,'',,4.21812690314,0.510405550023,0.0661232691032,1.54725730464,0.302839279175,0.0334111899137,0.0900000110269,,20.0,0.0,,,4.21812677383,0.510405540466,0.0,,0.0,0.0,0.0330556119555,0.999453513936,0.0167124950398
16901283602,,80,,16,899985250,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.626967,1000000.0,437662619.0,,,85,,16,899979975,'',,4.37550435945,0.521135583827,0.0680748987806,1.57742947683,0.301721721888,0.0334111899137,0.0900000110269,,20.0,0.0,,,4.37550449371,0.521135568619,0.0,,0.0,0.0,0.0340308765108,0.999420781975,0.0170377235384
17084532833,,81,,17,83281439,'',,,21,,0,0,'',10000.0,0.01,10000.0,0.626967,1000000.0,437662619.0,,,85,,16,899979975,'',,4.37550435945,0.521135583827,0.0680748987806,1.57742947683,0.301721721888,0.0334111899137,0.0900000110269,,20.0,0.0,,,4.37550449371,0.521135568619,0.0,,0.0,0.0,0.0340308765108,0.999420781975,0.0170377235384
17271576744,,82,,17,270368837,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.603714,1000000.0,458746109.0,,,87,,17,270396126,'',,4.69917784382,0.544183063959,0.0720895936196,1.63744030639,0.299498856068,0.0334111899137,0.0900000110269,,20.0,0.0,,,4.699177742,0.544183075428,0.0,,0.0,0.0,0.0360369905098,0.999350456704,0.0176845083529
17464907842,,83,,17,463633777,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.603714,1000000.0,458746109.0,,,87,,17,270396126,'',,4.69917784382,0.544183063959,0.0720895936196,1.63744030639,0.299498856068,0.0334111899137,0.0900000110269,,20.0,0.0,,,4.699177742,0.544183075428,0.0,,0.0,0.0,0.0360369905098,0.999350456704,0.0176845083529
17686073719,,84,,17,684750667,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.603714,1000000.0,458746109.0,,,89,,17,684978321,'',,5.03465530562,0.569462496076,0.076251963216,1.69700894102,0.297292202711,0.0334111899137,0.0900000110269,,20.0,0.0,,,5.03465509415,0.569462478161,0.0,,0.0,0.0,0.0381167447235,0.999273292834,0.0183264272915
17865617441,,85,,17,864320209,'',,,22,,0,0,'',10000.0,0.01,10000.0,0.603714,1000000.0,458746109.0,,,90,,17,864529320,'',,5.20678773287,0.582983348179,0.0783881827254,1.72662845894,0.296194911003,0.0334111899137,0.0900000110269,,20.0,0.0,,,5.20678758621,0.582983374596,0.0,,0.0,0.0,0.0391840580823,0.999232009892,0.0186455728262
18057650422,,86,,18,56346623,'',,,23,,0,0,'',10000.0,0.01,10000.0,0.610428,1000000.0,460503745.0,,,91,,18,56451652,'',,5.38183188247,0.597115689927,0.0805609162909,1.7561385785,0.295101553202,0.0334111899137,0.0900000110269,,20.0,0.0,,,5.38183164597,0.597115695477,0.0,,0.0,0.0,0.0402695658601,0.999188852052,0.018963515986
